League,Team,Player,URL
MLB,Kansas City Royals,"4, 7",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"8, 22",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"29, 40",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"9, 10, 18",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"19, 20",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"32, 37",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"8, 15, 28",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"25, 34",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"6, 19, 32",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"2, 37",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Kansas City Royals,"5, 25",https://en.wikipedia.org/wiki/Kansas_City_Royals
MLB,Los Angeles Angels,,
MLB,Los Angeles Dodgers,Mookie Betts,Manual Data
MLB,Los Angeles Dodgers,Freddie Freeman,Manual Data
MLB,Los Angeles Dodgers,Will Smith,Manual Data
MLB,Los Angeles Dodgers,Max Muncy,Manual Data
MLB,Los Angeles Dodgers,Jason Heyward,Manual Data
MLB,Los Angeles Dodgers,James Outman,Manual Data
MLB,Los Angeles Dodgers,Miguel Rojas,Manual Data
MLB,Los Angeles Dodgers,Austin Barnes,Manual Data
MLB,Los Angeles Dodgers,Chris Taylor,Manual Data
MLB,Los Angeles Dodgers,Enrique Hernández,Manual Data
MLB,Los Angeles Dodgers,Miguel Vargas,Manual Data
MLB,Los Angeles Dodgers,Andy Pages,Manual Data
MLB,Miami Marlins,Luis Arráez,https://en.wikipedia.org/wiki/Miami_Marlins
MLB,Miami Marlins,"30, 32",https://en.wikipedia.org/wiki/Miami_Marlins
MLB,Miami Marlins,Xavier Edwards,https://en.wikipedia.org/wiki/Miami_Marlins
MLB,Miami Marlins,"22, 25",https://en.wikipedia.org/wiki/Miami_Marlins
MLB,Miami Marlins,"15, 25",https://en.wikipedia.org/wiki/Miami_Marlins
MLB,Miami Marlins,"18, 19",https://en.wikipedia.org/wiki/Miami_Marlins
MLB,Milwaukee Brewers,Bud Selig,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Games pitched,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Jim Gantner,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Harvey Kuenn,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Gorman Thomas,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Cecil Cooper,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Stolen bases,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Home runs,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Runs batted in,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Bob Uecker,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Robin Yount,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Games played,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Batting average,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Games started,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Hank Aaron,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Paul Molitor,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Earned run average,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Innings pitched,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Milwaukee Brewers,Winning percentage,https://en.wikipedia.org/wiki/Milwaukee_Brewers
MLB,Minnesota Twins,Kent Hrbek,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Bert Blyleven,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Tom Kelly,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Rod Carew,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Tony Oliva,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Kirby Puckett,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Jim Kaat,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Joe Mauer,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Harmon Killebrew,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,Minnesota Twins,Jackie Robinson,https://en.wikipedia.org/wiki/Minnesota_Twins
MLB,New York Mets,"4, 10",https://en.wikipedia.org/wiki/New_York_Mets
MLB,New York Mets,"20, 44",https://en.wikipedia.org/wiki/New_York_Mets
MLB,New York Yankees,Aaron Judge,Manual Data
MLB,New York Yankees,Giancarlo Stanton,Manual Data
MLB,New York Yankees,Anthony Rizzo,Manual Data
MLB,New York Yankees,DJ LeMahieu,Manual Data
MLB,New York Yankees,Gleyber Torres,Manual Data
MLB,New York Yankees,Harrison Bader,Manual Data
MLB,New York Yankees,Isiah Kiner-Falefa,Manual Data
MLB,New York Yankees,Jose Trevino,Manual Data
MLB,New York Yankees,Kyle Higashioka,Manual Data
MLB,New York Yankees,Oswaldo Cabrera,Manual Data
MLB,New York Yankees,Oswald Peraza,Manual Data
MLB,New York Yankees,Estevan Florial,Manual Data
MLB,Oakland Athletics,"4, 6, 10, 14",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"45, 8, 36, 26",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"1, 4",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"34, 35",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"14, 17, 21, 28, 35",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"32, 38, 34",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"9, 31, 44",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"10, 11, 22, 29, 42",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"32, 34, 38",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"9, 44",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"5, 4",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"24, 38, 18",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Oakland Athletics,"39, 35, 22, 24",https://en.wikipedia.org/wiki/Oakland_Athletics
MLB,Philadelphia Phillies,Del Ennis,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Dick Allen,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Garry Maddox,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Dan Baker,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Bill Campbell,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Paul Owens,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Bob Boone,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Manny Trillo,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,John Quinn,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Jamie Moyer,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Tug McGraw,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Ed Delahanty,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Charlie Manuel,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Richie Ashburn,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Richie Ashburn†,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Grover Cleveland Alexander,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Johnny Callison,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Pete Rose,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Chuck Klein,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,David Montgomery,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Larry Bowa,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Gavvy Cravath,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Dallas Green,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Curt Simmons,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Ed Wade,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Mike Schmidt,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,By Saam,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Sam Thompson,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Chris Short,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Curt Schilling,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Scott Rolen†,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Mike Schmidt†,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Bucky Walters,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Chief Bender,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Greg Luzinski,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Robin Roberts†,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Steve Carlton†,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Steve Carlton,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Cy Williams,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Harry Kalas,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Roy Halladay†,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Jim Konstanty,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Danny Murtaugh,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Robin Roberts,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Philadelphia Phillies,Ron Reed,https://en.wikipedia.org/wiki/Philadelphia_Phillies
MLB,Pittsburgh Pirates,Stolen bases,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,On-base percentage,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Complete games,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Home runs,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Hit batsmen,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Slugging percentage,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Batting average,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Games started,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Hits allowed,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Innings pitched,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Plate appearances,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Games finished,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Win–loss percentage,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Wild pitches,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Earned run average,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,On-base plus slugging,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,At bats,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,Pittsburgh Pirates,Games played,https://en.wikipedia.org/wiki/Pittsburgh_Pirates
MLB,San Diego Padres,Nate Colbert,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,Jerry Coleman,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,"8, 10",https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,John Moores,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,Ken Caminiti†,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,Ted Leitner,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,Ray Kroc†,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Diego Padres,Garry Templeton,https://en.wikipedia.org/wiki/San_Diego_Padres
MLB,San Francisco Giants,"5, 51",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"15, 19",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"19, 33",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"7, 14, 17",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"23, 37",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"2, 35",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"14, 24",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"17, 39",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"29, 40",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"9, 10, 60",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"18, 43",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"31, 43, 50, 52, 54",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"38, 41",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"1, 18",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"15, 22",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"42, 45, 46",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"8, 17, 19",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"26, 50",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"7, 9",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"23, 26, 29",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"00, 20, 26",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"14, 32, 51",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"34, 39",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"33, 38",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"30, 33",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"22, 28, 35, 36",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"32, 33, 40, 51",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,San Francisco Giants,"36, 55",https://en.wikipedia.org/wiki/San_Francisco_Giants
MLB,Seattle Mariners,"4, 16, 38",https://en.wikipedia.org/wiki/Seattle_Mariners
MLB,St. Louis Cardinals,Complete games,https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"30, 60",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"31, 37",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"28, 40",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"7, 12, 26",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1883–89, 1891",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"2, 8, 11",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1, 2, 10, 11, 28",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1, 5",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"32, 34",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,Stolen bases,https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1895, 96, 97",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,Home runs,https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"7, 12, 21, 28",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1929, 1940–45",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1929, 1930–33",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"0, 13",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,Runs batted in,https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"5, 22",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"50, 60",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"9, 15, 20, 51",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"16, 27",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"24, 49, 66",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"2, 6",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"12, 16",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"34, 51",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"1965–76, 1980, 1990",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,Games played,https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"8, 14",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"18, 37",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"5, 11, 91",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"18, 28",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"33, 44, 47",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"7, 15",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"15, 28",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"28, 30",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"30, 48",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"22, 44",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"Batting averagemin. 1,500 plate appearances",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"4, 6",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"31, 40, 41",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"9, 22",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"21, 42",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"13, 14, 24, 25, 30",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"21, 23, 30, 32, 40",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,Earned Run Averagemin. 500 innings,https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,St. Louis Cardinals,"31, 45, 58",https://en.wikipedia.org/wiki/St._Louis_Cardinals
MLB,Tampa Bay Rays,"11, 56",https://en.wikipedia.org/wiki/Tampa_Bay_Rays
MLB,Texas Rangers,,
MLB,Toronto Blue Jays,Home runs:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,On-base plus slugging:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Batting average:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,On-base percentage:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,At bats:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Winning percentage:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Games played :,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Stolen bases:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Plate appearances:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Earned runs:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Games started:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Slugging percentage:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Complete Games:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Games played:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Innings pitched:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Toronto Blue Jays,Runs scored:,https://en.wikipedia.org/wiki/Toronto_Blue_Jays
MLB,Washington Nationals,,
MLS,Atlanta United,Bobby Dodd Stadium,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,"Director, High Performance",https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Performance dietician,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,President and CEO,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Head of sports science & performance analytics,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Head athletic trainer,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,"Chief executive officer, Arthur M. Blank sports and entertainment",https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Matt Lawrey,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Strength and conditioning,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Chief soccer officer and Sporting director,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Juan Rios,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Video analyst,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Massage therapist - First Team,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Mercedes-Benz Stadium,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Fifth Third Bank Stadium,https://en.wikipedia.org/wiki/Atlanta_United
MLS,Atlanta United,Assistant athletic trainer,https://en.wikipedia.org/wiki/Atlanta_United
